ticker,signal_date,entry_date,exit_date,why,close_sig,st_line,ema200,pivot,atr14,entry_px,stop_px,target_px,exit_px,R,mfe_R,mae_R,held_d,stop_pct,gap_flag,pnl
CRAFTSMAN,2025-05-09,2025-05-12,2025-07-04,target,4863.4,,4854.6,4795.56,219.59,4915.86,4424.22,5899.14,5899.14,2.0,2.94,0.0,39,10.0,False,38957.0
KAYNES,2025-07-01,2025-07-02,2025-07-23,stop,6140.5,,5259.06,6101.5,197.35,6169.5,5745.79,7016.91,5745.79,-1.0,0.54,-1.05,15,6.9,False,-15965.0
RADICO,2025-07-03,2025-07-04,2025-08-01,target,2577.66,,2307.26,2519.78,74.15,2583.25,2429.36,2891.03,2891.03,2.0,2.32,0.0,20,6.0,False,24898.0
KPRMILL,2025-07-04,2025-07-07,2025-08-01,stop,1183.82,,991.54,1163.95,41.78,1184.02,1100.25,1351.55,1100.25,-1.0,0.83,-1.46,19,7.1,False,-16564.0
JUBLFOOD,2025-04-08,2025-04-09,2025-08-06,stop,680.76,,634.66,668.7,23.34,683.81,634.09,783.25,634.09,-1.0,0.86,-1.18,81,7.3,False,-15246.0
GRAVITA,2025-07-31,2025-08-01,2025-08-06,stop,1873.5,,1830.69,1818.67,56.37,1885.0,1760.76,2133.48,1760.76,-1.0,0.0,-1.02,3,6.6,False,-14956.0
EMAMILTD,2025-07-31,2025-08-01,2025-08-25,stop,588.99,,582.59,561.96,16.48,583.45,556.03,638.3,556.03,-1.0,1.4,-1.16,15,4.7,False,-10968.0
SHREECEM,2025-06-27,2025-06-30,2025-08-26,stop,30882.02,,28060.89,30027.78,641.85,30747.66,29598.33,33046.33,29598.33,-1.0,1.44,-1.0,40,3.7,False,-9094.0
CGPOWER,2025-08-22,2025-08-25,2025-09-03,target,678.35,,658.14,677.04,14.17,680.5,650.01,741.48,746.35,2.16,2.45,-0.76,6,4.5,False,19604.0
NATIONALUM,2025-05-28,2025-05-29,2025-09-05,target,175.35,,173.53,174.13,5.75,176.72,163.85,202.45,202.45,2.0,2.1,-0.62,69,7.3,False,29409.0
TATASTEEL,2025-05-14,2025-05-15,2025-09-08,target,148.7,,138.35,143.19,4.46,148.89,139.79,167.08,167.08,2.0,2.21,-0.23,80,6.1,False,24084.0
KAYNES,2025-07-31,2025-08-01,2025-09-08,target,6172.0,,5389.93,5885.67,221.43,6202.5,5729.15,7149.2,7149.2,2.0,2.1,-0.95,24,7.6,False,31129.0
MRF,2025-09-02,2025-09-03,2025-09-10,stop,153878.92,,133900.42,147356.4,3828.95,153878.92,146221.03,169194.69,146221.03,-1.0,0.15,-1.16,5,5.0,False,-11532.0
TECHNOE,2025-08-25,2025-08-26,2025-09-12,stop,1549.81,,1328.97,1537.85,56.02,1544.25,1437.78,1757.18,1437.78,-1.0,0.2,-1.09,12,6.9,False,-15615.0
RTNINDIA,2025-09-05,2025-09-08,2025-09-12,stop,61.97,,56.53,59.19,2.84,61.95,56.3,73.26,56.3,-1.0,0.0,-1.21,4,9.1,False,-20672.0
VEDL,2025-05-26,2025-05-27,2025-09-17,target,416.08,,394.51,413.59,10.54,416.5,395.01,459.5,459.5,2.0,2.18,-0.87,79,5.2,False,20396.0
TATAINVEST,2025-09-05,2025-09-08,2025-09-18,target,672.38,,645.13,671.44,13.48,672.43,645.42,726.46,726.46,2.0,2.9,-0.36,8,4.0,False,16176.0
DCMSHRIRAM,2025-09-17,2025-09-18,2025-09-19,stop,1371.31,,1164.29,1366.24,43.23,1320.03,1284.85,1390.38,1284.85,-1.0,0.0,-2.18,1,2.7,False,-6867.0
GLENMARK,2025-09-09,2025-09-10,2025-09-22,stop,2111.12,,1677.06,2047.98,50.77,2106.83,2009.58,2301.34,2009.58,-1.0,0.46,-1.06,8,4.6,False,-11047.0
GMRAIRPORT,2025-09-16,2025-09-17,2025-09-24,stop,92.84,,85.11,90.69,1.94,93.0,88.97,101.07,88.97,-1.0,0.19,-1.02,5,4.3,False,-10435.0
VIJAYA,2025-09-04,2025-09-05,2025-09-26,stop,1089.4,,991.89,1068.28,33.26,1084.7,1022.88,1208.33,1022.88,-1.0,0.58,-1.21,15,5.7,False,-13209.0
PFC,2025-09-23,2025-09-24,2025-09-26,stop,401.55,,398.31,401.5,6.48,400.68,388.59,424.86,388.59,-1.0,0.07,-1.37,2,3.0,False,-7520.0
SOBHA,2025-09-17,2025-09-18,2025-09-29,stop,1607.6,,1470.48,1593.88,47.5,1610.0,1512.61,1804.78,1512.61,-1.0,0.31,-1.08,7,6.0,False,-14207.0
TARIL,2025-09-05,2025-09-08,2025-10-13,stop,503.65,,473.15,503.07,15.71,502.95,472.22,564.41,472.22,-1.0,1.6,-1.02,24,6.1,False,-14195.0
ASTERDM,2025-09-19,2025-09-22,2025-10-20,target,647.71,,533.3,613.62,17.9,646.12,611.91,714.53,714.53,2.0,2.2,-0.9,19,5.3,False,21936.0
IOC,2025-09-29,2025-09-30,2025-10-29,target,143.07,,133.99,139.1,2.39,143.77,138.29,154.71,154.71,2.0,2.4,-0.25,19,3.8,False,14499.0
SAGILITY,2025-09-11,2025-09-12,2025-10-30,target,44.66,,41.62,44.57,1.85,45.07,40.96,53.3,53.45,2.036,3.1,-0.68,32,9.1,False,38818.0
NIACL,2025-10-10,2025-10-13,2025-11-03,stop,192.87,,187.39,192.28,5.62,191.7,181.63,211.84,181.63,-1.0,0.09,-1.08,14,5.3,False,-12149.0
AFFLE,2025-08-05,2025-08-06,2025-11-04,stop,1958.8,,1684.29,1922.77,66.98,1960.0,1824.84,2230.32,1824.84,-1.0,1.67,-1.17,60,6.9,False,-15665.0
GPPL,2025-09-25,2025-09-26,2025-11-06,target,151.55,,150.6,151.25,3.9,151.42,143.75,166.75,169.84,2.403,2.97,-0.11,26,5.1,False,24547.0
DELHIVERY,2025-10-17,2025-10-20,2025-11-06,stop,465.35,,400.16,457.75,13.04,463.15,439.26,510.92,439.26,-1.0,1.12,-1.12,11,5.2,False,-11802.0
KAJARIACER,2025-10-28,2025-10-29,2025-11-06,stop,1216.8,,1132.39,1215.88,32.05,1219.0,1152.7,1351.59,1152.7,-1.0,0.2,-1.3,5,5.4,False,-12722.0
UPL,2025-04-11,2025-04-15,2025-11-07,target,633.06,,576.99,622.85,21.19,643.11,590.68,747.98,747.98,2.0,2.11,-0.59,141,8.2,False,31397.0
BLUEDART,2025-10-29,2025-10-30,2025-11-07,stop,6572.0,,6256.56,5698.65,183.12,6598.0,6205.76,7382.48,6205.76,-1.0,0.41,-1.21,5,5.9,False,-13986.0
SYRMA,2025-11-06,2025-11-07,2025-11-11,target,788.65,,658.05,788.18,30.62,781.0,727.41,888.19,888.19,2.0,2.09,0.0,2,6.9,False,28241.0
MARICO,2025-10-31,2025-11-03,2025-11-17,target,719.95,,691.49,714.15,11.78,716.3,696.4,756.11,756.11,2.0,2.43,-0.53,9,2.8,False,10987.0
BDL,2025-11-14,2025-11-17,2025-11-21,stop,1608.07,,1502.29,1517.11,47.3,1614.35,1513.48,1816.1,1513.48,-1.0,0.0,-1.14,4,6.2,False,-14772.0
GODIGIT,2025-10-29,2025-10-30,2025-12-02,stop,365.6,,339.73,362.08,10.35,363.6,344.91,400.99,344.91,-1.0,0.17,-1.01,22,5.1,False,-12243.0
REDINGTON,2025-11-06,2025-11-07,2025-12-05,stop,289.95,,253.04,277.82,11.33,286.85,267.3,325.96,267.3,-1.0,1.02,-1.05,20,6.8,False,-15629.0
BEL,2025-09-25,2025-09-26,2025-12-08,stop,401.44,,346.2,396.42,8.43,401.94,384.59,436.64,384.59,-1.0,1.57,-1.07,48,4.3,False,-10140.0
POWERINDIA,2025-11-04,2025-11-06,2025-12-08,stop,20457.0,,16836.25,18770.33,734.95,20305.0,18987.1,22940.8,18987.1,-1.0,1.92,-1.35,22,6.5,False,-15044.0
BDL,2025-12-01,2025-12-02,2025-12-08,stop,1524.87,,1503.59,1524.34,39.45,1554.47,1445.98,1771.44,1445.98,-1.0,0.0,-1.29,4,7.0,False,-16346.0
DABUR,2025-11-06,2025-11-07,2025-12-09,stop,520.95,,507.36,516.54,11.09,522.0,498.77,568.47,498.77,-1.0,0.34,-1.03,22,4.5,False,-10576.0
UNOMINDA,2025-11-10,2025-11-11,2025-12-09,stop,1316.3,,1112.54,1299.63,40.27,1322.48,1235.75,1495.94,1235.75,-1.0,0.16,-1.12,20,6.6,False,-15256.0
ERIS,2025-12-09,2025-12-10,2025-12-11,stop,1692.22,,1553.71,1582.08,52.34,1690.93,1587.53,1897.72,1587.53,-1.0,0.0,-1.19,1,6.1,False,-13666.0
CHOLAFIN,2025-12-05,2025-12-08,2025-12-19,stop,1729.11,,1555.86,1677.61,41.48,1728.71,1646.14,1893.84,1646.14,-1.0,0.33,-1.4,9,4.8,False,-11187.0
HINDCOPPER,2025-12-04,2025-12-05,2025-12-22,target,365.16,,284.05,342.17,12.75,362.32,339.66,407.64,407.64,2.0,2.03,-0.59,11,6.3,False,25572.0
NMDC,2025-11-10,2025-11-11,2025-12-23,target,72.86,,68.84,72.34,1.64,72.98,69.59,79.77,79.77,2.0,2.03,-0.85,30,4.7,False,19026.0
FORCEMOT,2025-12-11,2025-12-12,2025-12-30,target,16978.0,,14783.92,16811.67,598.57,17020.0,15780.86,19498.28,19498.28,2.0,2.4,-0.2,11,7.3,False,28856.0
NAM-INDIA,2025-12-18,2025-12-19,2025-12-30,stop,905.76,,774.32,882.45,26.19,885.33,853.37,949.26,853.37,-1.0,0.63,-1.52,6,3.6,False,-8534.0
HEG,2025-12-29,2025-12-30,2025-12-31,target,600.25,,503.19,564.37,18.61,594.0,563.03,655.95,655.95,2.0,2.52,0.0,1,5.2,False,21162.0
APARINDS,2025-12-10,2025-12-11,2026-01-02,stop,8815.5,,8305.33,8793.67,272.24,8771.5,8271.02,9772.46,8271.02,-1.0,0.71,-1.05,15,5.7,False,-12737.0
MARUTI,2025-12-05,2025-12-08,2026-01-05,target,16282.0,,14041.62,16184.67,258.88,16200.0,15764.25,17071.51,17071.51,2.0,2.68,-0.63,19,2.7,False,10341.0
MAHABANK,2025-12-30,2025-12-31,2026-01-05,target,58.71,,53.77,56.62,1.3,58.71,56.11,63.92,63.92,2.0,2.03,0.0,3,4.4,False,17755.0
CESC,2026-01-02,2026-01-05,2026-01-08,stop,175.37,,163.46,173.1,3.68,176.0,168.0,192.0,168.0,-1.0,0.0,-1.24,3,4.5,False,-10894.0
TATACOMM,2025-12-19,2025-12-22,2026-01-09,stop,1808.26,,1717.91,1807.2,45.64,1803.6,1716.98,1976.84,1716.98,-1.0,0.16,-1.07,13,4.8,False,-11105.0
TIMKEN,2025-12-22,2025-12-23,2026-01-09,stop,3081.0,,3059.1,3069.3,81.87,3099.0,2917.25,3462.49,2917.25,-1.0,0.03,-1.01,12,5.9,False,-13508.0
AUROPHARMA,2026-01-02,2026-01-05,2026-01-12,stop,1215.4,,1158.08,1198.87,23.81,1220.0,1167.77,1324.45,1167.77,-1.0,0.97,-1.02,5,4.3,False,-10324.0
TBOTEK,2025-11-04,2025-11-06,2026-01-19,stop,1589.0,,1455.57,1507.2,61.35,1589.0,1466.3,1834.4,1466.3,-1.0,1.43,-1.03,51,7.7,False,-17694.0
NH,2026-01-01,2026-01-02,2026-01-20,stop,1934.4,,1767.93,1924.6,56.22,1934.8,1821.97,2160.46,1821.97,-1.0,0.16,-1.13,12,5.8,False,-13690.0
JKCEMENT,2026-01-20,2026-01-21,2026-01-22,stop,5891.5,,5786.48,5867.17,182.02,5845.0,5527.45,6480.1,5527.45,-1.0,0.0,-1.06,1,5.4,False,-12269.0
ANANDRATHI,2025-12-29,2025-12-30,2026-01-23,stop,1537.83,,1299.29,1525.86,33.92,1539.78,1469.99,1679.35,1469.99,-1.0,0.86,-1.06,18,4.5,False,-10729.0
TATACONSUM,2025-12-05,2025-12-08,2026-01-28,stop,1153.14,,1094.72,1145.18,23.53,1153.14,1106.09,1247.26,1106.09,-1.0,1.22,-1.03,35,4.1,False,-9713.0
ABCAPITAL,2026-01-22,2026-01-23,2026-01-29,stop,354.5,,294.32,346.93,9.0,354.55,336.49,390.67,336.49,-1.0,0.0,-1.16,3,5.1,False,-11578.0
GESHIP,2026-01-07,2026-01-08,2026-01-30,target,1092.47,,1012.32,1086.87,27.48,1092.47,1037.51,1202.4,1202.4,2.0,2.84,-0.77,15,5.0,False,20723.0
DABUR,2026-01-21,2026-01-22,2026-02-02,stop,516.2,,508.41,510.12,10.16,521.0,495.89,571.22,495.89,-1.0,0.48,-1.08,6,4.8,False,-10970.0
HOMEFIRST,2026-01-27,2026-01-28,2026-02-02,stop,1245.88,,1160.21,1151.62,45.47,1236.22,1154.94,1398.78,1111.8,-1.531,0.0,-1.6,3,6.6,True,-21834.0
BSE,2026-01-28,2026-01-29,2026-02-02,stop,2821.5,,2414.97,2764.1,81.66,2828.8,2658.17,3170.05,2565.3,-1.544,0.34,-1.75,2,6.0,True,-20254.0
SUNDARMFIN,2025-03-28,2025-04-01,2026-02-03,target,4542.19,,4412.57,4484.21,182.55,4579.47,4177.1,5384.23,5384.23,2.0,2.12,-0.97,209,8.8,False,37262.0
CENTURYPLY,2026-01-30,2026-02-02,2026-02-03,target,803.8,,772.71,784.63,27.89,766.4,748.02,803.16,828.2,3.362,5.04,0.0,1,2.4,False,15639.0
TRIVENI,2026-01-30,2026-02-02,2026-02-03,target,373.89,,365.49,359.5,12.86,353.73,348.17,364.83,373.3,3.526,5.46,0.0,1,1.6,False,10405.0
GLAND,2026-01-30,2026-02-02,2026-02-03,target,1846.6,,1773.42,1841.2,53.88,1815.8,1738.83,1969.74,1980.0,2.133,2.2,0.0,1,4.2,False,17664.0
ABB,2026-01-29,2026-01-30,2026-02-20,target,5451.7,,5361.08,5096.32,160.12,5417.84,5131.47,5990.59,5990.59,2.0,2.8,-0.25,15,5.3,False,20862.0
JSWSTEEL,2026-01-12,2026-01-13,2026-02-25,target,1182.7,,1083.1,1160.7,24.9,1182.7,1132.9,1282.3,1282.3,2.0,2.05,-0.53,30,4.2,False,16680.0
FEDERALBNK,2026-01-16,2026-01-19,2026-02-26,target,270.25,,222.57,249.71,6.85,271.45,256.54,301.27,301.27,2.0,2.03,-0.17,27,5.5,False,22101.0
DELHIVERY,2026-02-02,2026-02-03,2026-03-02,stop,439.9,,409.03,410.32,13.97,450.0,411.96,526.08,410.05,-1.05,0.0,-1.05,19,8.5,True,-19184.0
CAMPUS,2026-02-02,2026-02-03,2026-03-02,stop,272.3,,268.6,264.88,8.21,275.8,255.87,315.66,240.4,-1.776,0.45,-1.8,19,7.2,True,-27278.0
COROMANDEL,2026-01-09,2026-01-12,2026-03-04,stop,2299.34,,2194.19,2286.02,70.17,2295.75,2159.0,2569.26,2159.0,-1.0,0.76,-1.62,35,6.0,False,-13669.0
REDINGTON,2026-02-27,2026-03-02,2026-03-04,stop,280.45,,262.68,274.08,10.61,267.9,259.23,285.24,256.0,-1.373,0.0,-2.32,1,3.2,True,-10372.0
LAURUSLABS,2026-02-25,2026-02-26,2026-03-09,stop,1075.28,,897.87,1069.9,32.33,1078.93,1010.63,1215.52,1004.0,-1.097,0.29,-1.54,6,6.3,True,-15698.0
RRKABEL,2026-02-24,2026-02-25,2026-03-12,stop,1498.22,,1360.27,1448.45,49.69,1515.18,1398.85,1747.85,1398.85,-1.0,0.51,-1.14,10,7.7,False,-17102.0
DIVISLAB,2026-03-02,2026-03-04,2026-03-13,stop,6403.5,,6229.73,6245.83,161.32,6340.0,6080.85,6858.29,6080.85,-1.0,0.54,-1.1,7,4.1,False,-9377.0
CRAFTSMAN,2026-03-05,2026-03-06,2026-03-13,stop,7594.5,,6796.43,7503.17,283.99,7590.0,7026.53,8716.95,7026.53,-1.0,0.0,-1.7,5,7.4,False,-16079.0
PTCIL,2026-01-12,2026-01-13,2026-03-16,stop,17948.0,,15763.06,17891.33,576.94,18000.0,16794.11,20411.78,16794.11,-1.0,0.7,-1.34,41,6.7,False,-15165.0
BIOCON,2026-03-02,2026-03-04,2026-03-16,stop,387.95,,370.85,374.93,9.07,382.1,369.81,406.68,369.81,-1.0,1.68,-1.06,8,3.2,False,-7598.0
BLUESTARCO,2026-02-02,2026-02-03,2026-03-20,stop,1838.2,,1807.07,1760.23,61.15,1868.0,1715.89,2172.21,1715.89,-1.0,1.06,-1.1,32,8.1,False,-17680.0
JINDALSAW,2026-03-11,2026-03-12,2026-03-23,stop,196.23,,193.82,173.33,9.11,200.16,178.02,244.43,178.02,-1.0,0.08,-1.09,7,11.1,False,-23202.0
BEL,2026-03-17,2026-03-18,2026-03-23,stop,439.35,,398.4,431.86,13.37,445.45,412.62,511.12,412.62,-1.0,0.0,-1.26,3,7.4,False,-15250.0
ZYDUSWELL,2026-03-25,2026-03-27,2026-04-06,target,457.95,,419.47,448.42,20.61,451.0,416.73,519.55,519.55,2.0,2.24,-0.9,4,7.6,False,28104.0
GALLANTT,2026-03-12,2026-03-13,2026-04-07,target,551.65,,548.59,537.2,26.32,552.0,499.02,657.96,657.96,2.0,2.04,-0.61,14,9.6,False,37359.0
GALLANTT,2026-04-06,2026-04-07,2026-04-08,target,564.6,,548.52,562.47,24.98,575.0,514.64,695.71,695.71,2.0,2.27,0.0,1,10.5,False,40324.0
BSE,2026-03-24,2026-03-25,2026-04-10,target,2805.9,,2548.75,2764.67,105.36,2840.0,2595.18,3329.63,3329.63,2.0,2.0,-0.67,9,8.6,False,31535.0
ADANIENSOL,2026-04-06,2026-04-07,2026-04-10,target,991.35,,942.7,968.72,42.11,988.1,907.13,1150.03,1150.03,2.0,2.13,0.0,3,8.2,False,31262.0
NMDC,2026-03-20,2026-03-23,2026-04-15,target,79.78,,74.54,78.93,2.64,78.75,74.51,87.23,87.23,2.0,2.17,-0.9,13,5.4,False,19650.0
GMDCLTD,2026-02-20,2026-02-23,2026-04-16,target,567.6,,499.99,564.13,28.62,574.05,510.35,701.45,701.45,2.0,2.71,-0.83,33,11.1,False,45315.0
GPIL,2026-03-12,2026-03-13,2026-04-16,target,264.7,,240.26,255.17,10.66,264.0,243.39,305.22,307.45,2.108,2.26,-0.91,20,7.8,False,31888.0
EMCURE,2026-03-17,2026-03-18,2026-04-29,target,1505.4,,1398.25,1468.47,60.43,1509.8,1384.53,1760.33,1760.33,2.0,2.07,-0.53,26,8.3,False,31173.0
GRSE,2026-04-09,2026-04-10,2026-04-29,target,2523.6,,2394.73,2509.8,134.89,2539.9,2253.82,3112.06,3112.06,2.0,2.79,-0.35,12,11.3,False,46734.0
HEG,2026-04-13,2026-04-15,2026-04-29,target,565.95,,525.53,561.23,25.4,572.0,515.15,685.7,685.7,2.0,2.08,0.0,10,9.9,False,41941.0
BANDHANBNK,2026-04-15,2026-04-16,2026-05-04,target,173.77,,161.13,172.58,7.43,175.3,158.91,208.07,208.07,2.0,2.28,-0.4,12,9.3,False,40339.0
J&KBANK,2026-04-06,2026-04-07,2026-05-07,target,115.8,,106.35,114.53,5.71,115.8,104.38,138.64,138.64,2.0,2.56,0.0,21,9.9,False,37825.0
LUPIN,2026-05-04,2026-05-05,2026-05-11,stop,2348.8,,2147.65,2311.03,49.13,2354.0,2250.54,2560.92,2250.54,-1.0,1.35,-1.14,4,4.4,False,-11956.0
HINDALCO,2026-04-07,2026-04-08,2026-05-27,target,954.5,,828.71,927.45,32.17,975.0,890.15,1144.7,1144.7,2.0,2.11,-0.27,34,8.7,False,34388.0
TECHNOE,2026-04-15,2026-04-16,2026-05-27,stop,1195.25,,1176.23,1121.3,53.77,1214.0,1087.72,1466.56,1087.72,-1.0,1.35,-1.23,29,10.4,False,-24174.0
IPCALAB,2026-05-06,2026-05-07,2026-06-02,stop,1564.4,,1453.25,1557.77,44.51,1572.2,1475.38,1765.85,1475.38,-1.0,1.1,-1.06,18,6.2,False,-16500.0
IRB,2026-06-01,2026-06-02,2026-06-09,stop,21.93,,21.68,21.39,0.74,21.83,20.44,24.6,20.44,-1.0,0.0,-1.05,5,6.4,False,-16561.0
OIL,2026-06-02,2026-06-03,2026-06-10,stop,484.1,,451.66,483.83,12.98,487.35,458.14,545.78,458.14,-1.0,0.26,-2.22,5,6.0,False,-15755.0
RBLBANK,2026-04-28,2026-04-29,2026-06-15,target,320.75,,288.96,315.98,10.49,323.0,299.77,369.46,370.0,2.023,2.25,-0.2,33,7.2,False,33086.0
STARHEALTH,2026-06-09,2026-06-10,2026-06-18,target,521.4,,478.99,519.93,13.94,522.15,493.52,579.41,579.41,2.0,2.06,-0.16,6,5.5,False,25329.0
ABCAPITAL,2026-04-29,2026-04-30,2026-06-22,target,348.45,,312.4,340.77,11.9,346.0,324.64,388.71,388.71,2.0,2.2,-0.52,37,6.2,False,28988.0
INDIANB,2026-06-17,2026-06-18,2026-06-29,stop,876.35,,803.77,869.95,23.21,880.7,829.93,982.23,829.93,-1.0,0.0,-1.39,7,5.8,False,-15347.0
