ticker,entry_date,exit_date,why,r,mfe,mae,held,adv,stop_pct,equity_pnl,ret
NETWORK18,2022-02-11,2022-02-15,stop,-1.0,0.0,-1.056684846271607,2,141954828.2431446,0.09262864496685064,-12865.740083476798,-0.09739707335443329
SIS,2022-01-21,2022-02-22,stop,-1.0,1.9500598670935867,-1.0098528351427638,21,106069430.50687867,0.05697830178867531,-8480.480094715696,-0.061835856034203565
INFIBEAM,2022-01-27,2022-02-22,stop,-1.1514892122782014,1.1644272933150344,-1.2938081036833715,18,245942755.57500002,0.08884047673561458,-13978.847490626405,-0.10704310344827596
UFLEX,2022-02-15,2022-02-22,stop,-1.2042813431802326,0.37448122000296946,-2.6264997920716193,5,158888922.18071288,0.08726306755144896,-13896.453934232492,-0.10982656099038397
COROMANDEL,2022-01-31,2022-02-24,stop,-1.0,0.6873647708181737,-1.0759231642409206,18,361097636.2734253,0.0698270071082851,-9852.951002837515,-0.0746524395905143
MARICO,2022-02-22,2022-02-24,stop,-1.4471325197275318,0.3286230490747871,-1.4471325197275318,2,755998004.8738128,0.0331028701281101,-6625.815817191254,-0.052784479259058444
TVSMOTOR,2022-02-16,2022-02-28,stop,-1.0,0.3266315283015442,-1.082217213975338,8,1831134975.1574583,0.07642344596557572,-10314.371995032772,-0.08123238735066168
ADANIENSOL,2021-12-22,2022-03-03,target,2.095040416562073,2.329244312800466,-0.7707543427246784,49,549120586.8241272,0.12423338974521793,32439.059913582252,0.2546232876712329
SIEMENS,2022-02-28,2022-03-07,stop,-1.0,0.4776628226164852,-1.195038485787589,4,767271629.4598389,0.060023091485783824,-7998.48535677326,-0.06487303375706922
BRIGADE,2022-02-28,2022-03-07,stop,-1.0,0.44160999870841433,-1.3308829771208255,4,225466510.44837797,0.10018412819206574,-12937.739416447823,-0.10493366787158541
POWERGRID,2022-02-16,2022-03-08,target,2.0,2.2048462497546026,-0.7734723975414036,13,1969807310.3023682,0.056636188776724786,13711.781490153673,0.10798919660956607
ATGL,2022-03-07,2022-03-08,stop,-1.0,0.0,-1.0257508635580481,1,288080678.4404297,0.0770669040544751,-10133.19189764822,-0.08187423679433871
TIMKEN,2022-01-27,2022-03-17,target,1.999999999999998,2.7917177607284547,-0.6979283474806179,34,104872041.96083374,0.05673240557104939,14127.465816230319,0.10818114911424352
UFLEX,2022-02-24,2022-03-21,target,2.0,2.9075395014937087,-0.645522185891758,15,183380330.71284178,0.07304362934998661,17591.447421664358,0.14072204055322338
LAURUSLABS,2022-02-28,2022-03-23,target,2.0,2.1613693505552014,-0.14760388660424978,15,1496369205.3744874,0.07199029211793136,17091.155402900287,0.13862063277527323
EIHOTEL,2022-02-28,2022-03-28,target,2.0045217032984897,2.789270294889379,-0.6226818053545594,18,68285945.25194322,0.09087981517573453,21787.99636477324,0.1767151355067367
INOXLEISUR,2022-03-09,2022-03-28,target,3.330953882578298,3.330953882578298,-0.4119303308945436,12,203875365.75,0.09988212936588792,39962.81086766647,0.3268710096949636
TATAELXSI,2022-03-17,2022-03-28,target,2.0000000000000013,2.7927270960717587,0.0,6,1722177760.5908203,0.09123498326479079,22132.525964582623,0.17701379161325798
POWERGRID,2022-03-23,2022-04-06,target,2.0,2.112402513988582,-0.2043074091191541,10,2206191254.018154,0.0654166135692252,16217.82320171201,0.12550614407060443
CGPOWER,2022-03-28,2022-04-07,target,2.0,2.2572098402761474,-0.35314459241106066,8,263003500.4690552,0.0747212769928872,19026.62308890756,0.14406894760081013
GAEL,2022-03-09,2022-04-11,target,2.0,2.5295026668153278,-0.2573471282928029,22,178535442.04438475,0.138278109904222,33115.570427853374,0.2708648292589229
GRANULES,2022-03-28,2022-04-18,stop,-1.0,0.08502777236215804,-1.151899259974366,13,400015692.3082077,0.07679827155634411,-10777.422051502364,-0.08160627587745312
CONCOR,2022-03-28,2022-04-25,stop,-1.0,1.021957293266421,-1.0273425212763023,18,1086855686.832782,0.05453000342371192,-7843.891080540788,-0.059393678415152584
MMTC,2022-04-07,2022-04-25,stop,-1.0,0.3757023944993275,-1.1479800253253079,10,176556188.8427639,0.08955185286314114,-13430.05562584392,-0.09432797323098324
FEDERALBNK,2022-04-11,2022-04-25,stop,-1.0,0.03463447607810387,-1.0910083462318276,8,1577157109.4543839,0.057744689422539866,-8940.39655320626,-0.06260032769898329
REDINGTON,2022-04-18,2022-04-28,stop,-1.0,0.2991589823664115,-1.1237545002051494,8,1090051488.4440827,0.07867612869451733,-12045.091082522682,-0.08347943837278102
JSWENERGY,2022-04-06,2022-05-02,stop,-1.0,0.8300340146428198,-1.4809222116103289,16,143867005.00610045,0.07409880607687096,-11134.980184398597,-0.07891355906167866
POWERINDIA,2022-04-28,2022-05-04,stop,-1.0,0.25901736355012384,-1.151664781246014,3,143298678.02109376,0.09236463112164131,-13527.048773239147,-0.09713371954383707
ASIANPAINT,2022-04-25,2022-05-06,stop,-1.0,1.1379134411162493,-1.0280741840261227,8,2743124550.607483,0.04037890950509353,-6493.6866773381835,-0.04527796223133067
CYIENT,2022-04-25,2022-05-06,stop,-1.1052486168835776,0.7622422308621324,-1.139549216890273,8,378207575.4825592,0.05830762397426341,-9936.491904352024,-0.06928330969944385
JBCHEPHARM,2022-04-25,2022-05-09,stop,-1.0,1.6590790321404745,-1.3259427147077862,9,181162048.40576172,0.04535990657100599,-7206.266707689776,-0.05024650680457842
SUNTECK,2022-05-02,2022-05-09,stop,-1.0140467287207993,0.11267149964492602,-1.2471608621055685,4,442046869.67506254,0.08159716148032217,-12093.005595637127,-0.08753647633534337
ASTERDM,2022-05-06,2022-05-10,stop,-1.0,0.0,-1.290490308031652,2,180346007.4127678,0.06778818317367014,-9727.284789722911,-0.07261871271573589
SUVENPHAR,2022-05-09,2022-05-10,stop,-1.0,0.0,-1.1102307394816866,1,122964958.88327636,0.08953831931110474,-12370.229321741312,-0.09431447351282703
HINDZINC,2022-03-09,2022-05-11,stop,-1.0,0.7501365023447987,-1.1019704528724628,41,429967006.77561724,0.11464169965612665,-14592.193747291412,-0.11935509540698624
CONCOR,2022-05-06,2022-05-11,stop,-1.0,0.25321479965058535,-1.0353696780839798,3,745630331.3543243,0.05579729048824017,-8125.118810555301,-0.06065779726201937
FACT,2022-05-09,2022-05-11,stop,-1.0,0.0,-1.098533280712791,2,55403928.36585694,0.11674134560311658,-15929.241971567511,-0.12144949223910874
BLUESTARCO,2022-02-16,2022-05-12,stop,-1.0,1.9015966529675834,-1.0328390920834971,56,193485241.69132996,0.08764562754911778,-11735.730948345577,-0.09242651348024482
NOCIL,2022-05-10,2022-05-12,stop,-1.0,0.0,-1.0283344365225378,2,179520668.34881514,0.07267248740270685,-9931.110276284175,-0.07749080618419991
MOTILALOFS,2022-05-11,2022-05-12,stop,-1.0,0.0,-1.183074192922783,1,166138060.62581176,0.07596024126775744,-10100.048107206676,-0.08077034066458785
ONGC,2022-03-03,2022-05-24,stop,-1.0,1.5977458268746758,-1.0881466271732378,54,2718895527.3264813,0.0991072441157579,-13013.907959322632,-0.10385947600546837
SUMICHEM,2022-05-17,2022-06-01,target,2.0,2.063270888994627,-0.12708455734351906,11,283110672.21872866,0.07962396364181247,18631.656226443323,0.15384980746541604
IRB,2022-05-24,2022-06-13,stop,-1.0,0.0,-1.1667093035724814,14,349646758.2181072,0.11896419993020581,-15244.61435809859,-0.12366678943038018
ZFCVINDIA,2022-05-16,2022-06-17,stop,-1.0,0.5713014071436687,-1.4604007815989026,24,51301929.950903326,0.08035261321406466,-10214.936298972718,-0.08515173168102945
BANDHANBNK,2022-03-21,2022-06-20,stop,-1.0,1.6135020750880829,-1.3680846360314047,62,2656146649.0708466,0.09474375477777248,-12653.374384380237,-0.099506895390828
TATAELXSI,2022-06-01,2022-06-20,stop,-1.0,0.15687343250717728,-1.3159641428988764,13,8367743424.096094,0.12135522246884535,-15458.258564630667,-0.12605183441267306
AEGISLOG,2022-06-13,2022-06-20,stop,-1.0,0.6485157149755553,-1.595651448616781,5,153702447.201931,0.07400131296452485,-9786.006318803837,-0.07881630968211338
ASAHIINDIA,2022-06-20,2022-06-27,target,1.9999999999999987,2.05735294249154,-0.3603638833474856,5,83132191.18611145,0.09872140452582598,22536.440417468042,0.19194920202902296
PHOENIXLTD,2022-05-12,2022-07-07,target,2.0,2.0140377988361378,-0.5554863900574857,40,254402763.7991699,0.1032937885943369,24519.134182151134,0.20107110824570212
SIEMENS,2022-06-27,2022-07-07,target,2.0,2.0676134028647635,-0.12233807916932748,8,492617991.34625244,0.06462325813115541,14628.623562325476,0.12392339997165516
NOCIL,2022-05-17,2022-07-18,target,2.0,2.09582270116801,-0.32779228099036495,44,210672770.95931703,0.10330458784621592,24352.90129695744,0.20109265275320104
GESHIP,2022-06-20,2022-07-25,target,2.0,2.113009195482667,-0.9097323505999527,25,96433951.98327333,0.09979070124929332,22786.901438281653,0.19408244899234037
METROBRAND,2022-07-18,2022-08-01,target,2.0,2.7329127411585397,-0.39621208952996795,10,113000773.40354003,0.10651701134993398,25839.978493136634,0.20750143764311843
ULTRACEMCO,2022-07-25,2022-08-02,target,2.0,2.007819408640549,-0.21888300846103195,6,2460535015.292993,0.030078285002031975,7123.836326524684,0.05500617857905397
GMRAIRPORT,2022-08-01,2022-08-02,stop,-1.0,0.0,-1.285537078378063,1,256015854.375,0.06015647103777629,-8648.187233803288,-0.06500607986018186
GRINDWELL,2022-07-07,2022-08-03,target,2.0,2.0468211820088937,-0.7842788962405784,19,78291585.89916992,0.07546552337601702,18010.422396082835,0.14555371913515405
HOMEFIRST,2022-05-04,2022-08-11,target,2.0,2.0259553792223537,-0.5545463896911982,70,60855493.88557434,0.11437177248819286,30613.633700849863,0.22317168611394486
APOLLOTYRE,2022-07-18,2022-08-12,target,2.0,2.0861908564570952,-0.43620302755979606,18,571484193.8930511,0.06217887280314513,14824.803677103739,0.11904685124227468
CHALET,2022-05-17,2022-08-16,target,2.0,2.1062917790351166,-0.8021499787295009,63,79786968.69451141,0.09663139164533265,22740.65532998762,0.18777962633243878
AMBUJACEM,2022-07-07,2022-08-16,target,2.0,2.391347514760831,-0.320493079253425,26,1311141975.8445709,0.03289770485739943,7502.305728723857,0.06063092119051193
MAXHEALTH,2022-08-17,2022-08-19,stop,-1.0,0.0,-1.0420073461762942,2,770541992.9192352,0.0804513988420911,-11842.708420958532,-0.08525027034498575
GSFC,2022-08-02,2022-08-23,stop,-1.0,0.023988050395540163,-1.0212378655076602,13,638934490.7708443,0.087365986807714,-12537.129874121858,-0.09214757184069455
IOC,2022-08-17,2022-08-24,stop,-1.0,0.1218105277893099,-1.0614828708318895,5,1028164992.2965996,0.039199798640437065,-6126.4878807606865,-0.044101799143835906
THERMAX,2022-03-21,2022-08-26,target,2.0,2.0389309368778985,-0.8298451526088871,109,131489430.78786622,0.11144739320220426,27636.812203079528,0.2173375494383976
SUZLON,2022-08-23,2022-08-29,stop,-1.0,0.545880706706608,-1.091761413413216,4,592630220.8803707,0.10528172097883295,-15083.790869899418,-0.11001851667638586
GMRAIRPORT,2022-09-01,2022-09-02,target,2.0,2.588608200315501,0.0,1,270166741.67604274,0.05402908784847921,14092.796659746879,0.10278803025771618
ANGELONE,2022-08-12,2022-09-07,target,2.0,2.2424745960019057,-0.382570877979382,16,700575182.9470596,0.07437995143247467,19659.50683476195,0.14338800310778715
SWANENERGY,2022-09-02,2022-09-14,target,2.0,2.0415811640172756,-0.13087058743700483,8,29422147.9875,0.09140115225505584,24427.502032025433,0.1773452987488366
BDL,2022-06-22,2022-09-16,target,2.0,2.558857458565426,-0.7921001607914975,59,1470817274.050354,0.12873729228512223,29462.48004649442,0.2518308981088191
RELIANCE,2022-08-16,2022-09-16,stop,-1.0,0.2631615122549762,-1.1904484833901812,22,16536509221.150347,0.04668713332847366,-7018.006154809335,-0.05157041549515243
RAYMOND,2022-08-03,2022-09-19,target,2.0000000000000013,2.0718761817351394,-0.890626103359711,30,227633301.45545655,0.08559007815388384,22637.76646488494,0.16575220591699846
KEC,2022-09-16,2022-09-19,stop,-1.0,0.0,-1.2535270316609628,1,372220858.0730133,0.07318717363800607,-11365.772297099995,-0.07800420570391102
VIPIND,2022-09-14,2022-09-20,target,2.0,3.046848384781426,0.0,4,175347957.86734316,0.03690379085364958,9854.038413603792,0.06862306275303105
RENUKA,2022-09-07,2022-09-21,target,2.0,2.2340918272623465,-0.7989470526666702,10,573577985.1725246,0.06594046694339792,17658.91495553768,0.12655123155207898
SUNTECK,2022-06-22,2022-09-22,stop,-1.0,1.2854707390687818,-1.0059146848145673,63,355850666.427774,0.10268317851809597,-12568.156923775656,-0.10742647057180063
BSE,2022-08-24,2022-09-26,stop,-1.0,1.751676334645204,-1.0366229018530337,22,624537831.3131264,0.05948543903068437,-8778.458194498333,-0.06433672543310762
JUBLINGREA,2022-09-21,2022-09-26,stop,-1.0,0.0,-1.1697950258714793,3,393656923.6775635,0.06975899534808624,-11078.888131151187,-0.07458459785971591
OLECTRA,2022-09-22,2022-09-26,stop,-1.0,0.11170254572624992,-1.1659645457727392,2,153589651.874057,0.06443196310784231,-10321.295171091091,-0.06927088320007264
CRISIL,2022-09-02,2022-09-28,stop,-1.0,0.38056366911577943,-1.0232403370687067,18,290181050.6410278,0.05754602423596259,-8595.259535004676,-0.06240215917537268
KIMS,2022-09-02,2022-09-30,target,2.0,3.108763813326588,-0.937287756102694,20,162281979.1528015,0.07170745690670002,19015.85461799606,0.13805637652886654
ENDURANCE,2022-09-21,2022-10-07,stop,-1.0,0.080372180634174,-1.0347816962051979,11,153304299.06445312,0.06831701782162378,-10865.230494167921,-0.07314622527706956
SUPRAJIT,2022-10-03,2022-10-12,stop,-1.0,0.06547206910747688,-1.0339571844742275,6,91487758.89468995,0.06457108851078432,-10222.048935716119,-0.06940966078950735
AWL,2022-08-02,2022-10-14,stop,-1.0,1.3660339132527444,-1.0886494156074875,49,848132515.1523438,0.11900806457546562,-16831.427363037987,-0.12371054441402687
JBMA,2022-10-13,2022-10-14,stop,-1.0,0.0,-1.047207406974923,1,135335023.81369936,0.08664742433353433,-13117.24312222197,-0.09143080577270042
KEC,2022-09-30,2022-10-17,stop,-1.0,0.7236391749467833,-1.0505398848716128,10,423107271.18121946,0.07567610447502034,-11781.797230388878,-0.08048691421383268
MAPMYINDIA,2022-10-03,2022-10-17,stop,-1.0,0.24713539280204003,-1.0942867414957294,9,171521672.96557617,0.06025946821559329,-9588.658581038115,-0.06510881954505422
CANBK,2022-10-18,2022-10-25,target,2.0,2.4616376824492874,-0.07179822220454472,5,2009574436.3981857,0.08124670958246621,21965.577721811045,0.15708718561702026
SUNPHARMA,2022-09-21,2022-10-27,target,2.0,2.1071348310247484,-0.5887085940821748,24,2292052734.789014,0.04900521387181871,13779.487147248277,0.09276540167427852
AVANTIFEED,2022-10-17,2022-10-28,stop,-1.0,0.2896134447114602,-1.1615712826991227,8,115679936.27490234,0.06717919891166993,-10099.496734166989,-0.07201125091439063
TORNTPHARM,2022-09-21,2022-11-01,target,2.0,2.57542566103262,-0.89732931425829,27,323636160.6194458,0.04869592295878475,13687.831952341941,0.09214836630277572
JUBLINGREA,2022-10-03,2022-11-10,target,2.0,2.1379341479876697,-0.3085672330797757,25,462497769.6222168,0.062091164880827235,17506.41191219509,0.11887187393725049
JUBLFOOD,2022-10-25,2022-11-10,stop,-1.0,0.7510811220194008,-1.2974454444217887,10,1818452926.9081054,0.06401437391002562,-9835.795828092669,-0.06885433797525041
AEGISLOG,2022-10-07,2022-11-16,target,2.0,2.005925013640594,-0.630047068340153,26,213813904.23303223,0.08221081645619004,23376.777108170783,0.15901057883009923
BAJFINANCE,2022-10-17,2022-11-16,stop,-1.0,0.6242967539515368,-1.068648400725561,20,8165076775.561432,0.051896040437994416,-7961.409607296338,-0.05676630033689929
MARICO,2022-09-20,2022-11-17,stop,-1.0,1.5997354475204646,-1.173545609098148,39,560241817.7847611,0.04808945997670656,-7664.228658140091,-0.052969236326764625
BBTC,2022-11-10,2022-11-17,stop,-1.0,0.3186557600104081,-1.1885918695497624,5,62108906.970309444,0.04903387284118904,-7811.696723006832,-0.05391128815908598
PRSMJOHNSN,2022-10-27,2022-11-21,stop,-1.0,0.7874847254080146,-1.1024784307087079,16,24781071.375,0.06629821970745504,-10184.266082157537,-0.07113247415818624
PERSISTENT,2022-10-17,2022-11-28,target,2.0,2.0576212642677123,-0.18015690030095968,28,1353250169.856665,0.06124921475160336,16436.071569187137,0.11719218342944882
JMFINANCIL,2022-11-21,2022-12-05,target,2.0,2.2996164369214007,-0.3215613207533805,10,94025822.54167405,0.08161156584630161,22330.379107744848,0.15781507386337196
ZEEL,2022-12-05,2022-12-09,stop,-1.0,0.0,-1.0382550612742087,4,1597555854.6842651,0.04549218152905778,-7354.149387772912,-0.050378451075235066
KEC,2022-11-17,2022-12-13,target,2.0158630162451896,2.380416923359028,-0.8822533714430477,18,176631064.77073058,0.0684988406897467,19099.024902034413,0.13273906890312634
GMMPFAUDLR,2022-11-17,2022-12-16,stop,-1.6085053705589216,0.376768272082208,-2.687364424428879,21,225982538.61980593,0.07088660101203395,-17084.26879503476,-0.11873642473245277
DRREDDY,2022-12-13,2022-12-16,stop,-1.0,0.4729379509326962,-1.1545374804687938,3,1660366909.163147,0.036775534345954625,-6144.413251888614,-0.04168359551008965
HFCL,2022-12-05,2022-12-21,stop,-1.0,1.2329680915249392,-1.277643928464432,12,653123445.7585384,0.0683302028237941,-10679.665182643768,-0.0731593773167345
ATGL,2022-11-01,2022-12-23,stop,-1.0,0.9235028992526383,-1.4094905520336152,37,1261027485.3769531,0.08717336022234667,-13202.457645300965,-0.09195542682179066
ADANIPORTS,2022-11-10,2022-12-23,stop,-1.0,0.39839076664841594,-1.8796810012930152,31,6109331797.523895,0.061769763527569424,-9652.502176545171,-0.06661533911875041
GUJGASLTD,2022-11-16,2022-12-23,stop,-1.0,0.7021875636278248,-1.5136409797337516,27,516362820.35736084,0.06664316134031022,-10437.596481672927,-0.07147655343695934
TORNTPOWER,2022-11-16,2022-12-23,stop,-1.038924298113324,1.3030255646251818,-1.7302473740097706,27,175365618.080249,0.049519679798808613,-8224.104132930077,-0.0563185805813292
ACC,2022-11-28,2022-12-23,stop,-1.0,1.2802970031229783,-1.2690975678653444,19,1243668405.6237793,0.04969020232526577,-7790.844050996749,-0.05456597681945258
VIJAYA,2022-12-26,2023-01-05,stop,-1.0,0.15688851786824182,-1.0076747160644688,8,177596377.13661042,0.1222399480135781,-17343.241576450073,-0.12693434814354404
MAHINDCIE,2022-12-16,2023-01-12,target,2.0,2.111630239547494,-0.8243381811455327,19,151420663.35043946,0.0672015168596924,19017.007285115877,0.12906702613508644
AIAENG,2022-12-27,2023-01-18,stop,-1.0,0.059768924824056505,-1.1214241724268905,16,147510118.39111328,0.07283185384416109,-10651.892641671955,-0.07764977420955049
NESTLEIND,2022-12-12,2023-01-20,stop,-1.0,0.4876176339363849,-1.3899490898465559,29,1324399206.5586548,0.039086646276798157,-6474.235659043754,-0.04398892966110609
ULTRACEMCO,2023-01-12,2023-01-25,stop,-1.0,1.4268100412099223,-1.3833040909741654,9,2010160061.2507324,0.036320516981934975,-5732.422605138704,-0.04122971568948012
PERSISTENT,2023-01-20,2023-01-27,target,2.0,2.039793789332851,0.0,4,1543154232.086499,0.057357313551229555,15295.049368742977,0.10942784053470321
SBILIFE,2022-12-23,2023-02-01,stop,-1.0,1.9435425553579764,-3.6524518602814586,27,1246994004.9072266,0.037656192434303716,-6028.421856837987,-0.04256205195321793
CARBORUNIV,2022-12-27,2023-02-03,target,2.0,2.000112245760616,-0.33768135221902523,27,95856577.81199951,0.065662351457775,17284.01718508581,0.12599639115826117
HINDUNILVR,2023-01-27,2023-02-17,stop,-1.0,0.18980249631825297,-1.1120002422611899,15,3801701411.877612,0.04388069448206053,-6749.617233796148,-0.04877099274585524
CGCL,2022-12-23,2023-02-21,stop,-1.0,1.6336788016901176,-1.0268371091222457,41,135266636.09417725,0.041069052324814045,-6510.605464501891,-0.04596637969400176
BRITANNIA,2023-02-03,2023-02-27,stop,-1.0,0.39456597426891066,-1.071109709563119,16,1486627985.3044922,0.04373130511099136,-6789.756340444424,-0.048621976848213774
CRAFTSMAN,2023-02-17,2023-02-27,stop,-1.0,0.2669264957509912,-1.0974562740585714,6,193582591.836792,0.07109021802093118,-10669.262056792943,-0.07591249247587874
KEC,2023-02-27,2023-02-28,stop,-1.0,0.0,-1.0139663011710494,1,150586796.34658813,0.06819417558610878,-10043.33103418618,-0.07302369014714334
MGL,2022-10-28,2023-03-06,target,2.0,2.3572345484827775,-0.8738732959958541,89,504062401.35095215,0.0643311229741384,17602.0084477214,0.12334059033340615
BOSCHLTD,2023-01-06,2023-03-08,target,1.9999999999999976,2.433859275942425,-0.925075703327167,41,392702985.8226563,0.046397261175710004,12103.570992916333,0.0875625360455415
NATIONALUM,2023-03-08,2023-03-20,stop,-1.0,0.7259694527409343,-1.2464835883996979,8,716041772.0157623,0.043899926410085305,-6728.9524406739665,-0.048790176594059896
HCLTECH,2023-01-18,2023-03-24,stop,-1.0,0.9414978115312193,-1.2202442992910207,45,2667870847.292041,0.04571998226560103,-7053.71038734516,-0.05060568230993694
ECLERX,2023-01-25,2023-03-24,stop,-1.0,1.6692199218664927,-1.3765346704758217,40,54089040.9574768,0.05718920508815411,-8623.194527645608,-0.0620462320754336
NHPC,2023-03-20,2023-03-27,stop,-1.0,0.0,-1.2086902519870442,5,353242591.7325081,0.06036825608269098,-9002.712253443033,-0.0652173354424841
VIJAYA,2023-03-28,2023-03-29,stop,-1.2128289058056685,0.0,-1.8084310589056738,1,136540325.80610353,0.058474552591794765,-10167.382400911787,-0.07574232856828887
MANAPPURAM,2023-03-29,2023-04-11,target,2.0,2.076571068597316,0.0,6,727356236.7308776,0.0628481492151512,15958.82459192883,0.12038205768422672
CARBORUNIV,2023-03-28,2023-04-21,target,2.0,2.54382905786969,-0.23827233154322672,14,80946595.52206421,0.054740768741697,13988.491162243912,0.10420783363968568
NAVINFLUOR,2023-02-21,2023-04-28,target,2.0,2.231499160743141,-0.8888495970786487,43,797198344.7546142,0.06244426371852097,16585.42025355663,0.1195763061184495
METROBRAND,2023-03-01,2023-05-04,target,2.0,2.100990027977187,-0.8092279799259829,40,118535208.94665527,0.0659084059835505,17085.164000526038,0.1264872699371833
CCL,2023-02-01,2023-05-09,target,2.0,2.1231667024278638,-0.33291161315307843,63,94205888.55819093,0.06665305210539052,17822.743819370724,0.1279728389502541
CARBORUNIV,2023-04-21,2023-05-09,target,2.0,2.126071137783522,-0.18018733443436366,11,72911910.64175415,0.06352446956669859,17041.270731813012,0.12173131678556377
BRIGADE,2023-02-28,2023-05-10,target,2.0,2.0735235565082824,-0.9564493603887871,45,74110340.74530639,0.07148477794636317,18577.82045296777,0.13761213200299469
ZENSARTECH,2023-04-28,2023-05-10,target,2.0,2.1998474858180432,0.0,7,217579284.34922332,0.06531463014117551,17902.738541876763,0.12530268713164522
MAXHEALTH,2022-12-21,2023-05-12,target,2.207560121233689,2.346451767976054,-0.9657061905235039,95,794607356.7192414,0.06931564682499312,21553.787252117232,0.1476359115641025
JSL,2023-05-12,2023-05-15,stop,-1.0173211992559061,0.0,-1.3353868859090787,1,204831096.10786745,0.06912819073634355,-11299.105060384438,-0.07514975996753227
CUMMINSIND,2023-05-11,2023-05-24,stop,-1.0,1.0998030438983546,-1.2617974941133336,9,1061810333.9837768,0.04100486967812934,-6860.7942556136,-0.04590235750393391
MEDANTA,2023-05-09,2023-05-25,target,2.0,2.1716248005149716,-0.6423104565063485,12,179729935.13437194,0.06203875144788865,17512.175883187825,0.11876730913853815
AEGISLOG,2023-03-06,2023-05-29,stop,-1.0929710089812144,1.6106922902735388,-1.0929710089812144,54,170545802.94247285,0.06814411815729474,-10814.972623086458,-0.07929334671456718
GPPL,2023-05-25,2023-05-30,stop,-1.0,0.0,-1.0004842514257035,3,102469020.67422867,0.06838794980324092,-11049.201527746502,-0.07321697992873269
ZFCVINDIA,2023-04-11,2023-06-06,target,2.0,2.0165582012565504,-0.615599361253154,38,46120328.412231445,0.0574814996556376,14972.468005458728,0.10967559181299717
CGCL,2023-05-04,2023-06-07,target,2.0,2.1171332286433464,-0.21968790504694638,24,130771289.18911743,0.08362724867164636,23520.387719261616,0.1618363610999346
MFL,2023-06-07,2023-06-12,stop,-1.0,0.0,-1.0205255767189787,3,96384247.19,0.06253168858574801,-10284.563536594263,-0.06737535936428349
AIAENG,2023-05-31,2023-06-15,target,2.0,2.086530090774539,0.0,11,289241751.98638916,0.06396624216020698,18249.38957592833,0.12261265310961306
TIINDIA,2023-05-10,2023-06-19,target,2.0,2.14783521571718,-0.6620691421427971,28,688678956.0009277,0.06232209520031258,17703.539787556278,0.11933257992462384
JSL,2023-05-24,2023-06-21,target,2.0,2.167431360775852,-0.871391421657803,20,284376474.8080689,0.0764280775414559,22416.76464792896,0.14747401469520455
APLAPOLLO,2023-06-12,2023-06-21,target,2.000791524331743,2.1045923719424264,0.0,7,900070091.2279786,0.05404364195017301,15835.052392117566,0.1028597356060309
JAMNAAUTO,2023-06-21,2023-06-22,stop,-1.0,0.0,-1.1032322940080415,1,285084592.03774756,0.07427661773194702,-12605.207710668315,-0.07909092618761702
OIL,2023-05-09,2023-06-23,stop,-1.0,1.0592863193951172,-1.0525598422106301,33,349866301.10387725,0.05756292282366303,-9203.650281468786,-0.06241901551660387
LATENTVIEW,2023-06-22,2023-06-23,stop,-1.0,0.0,-1.0200388007690289,1,213133389.67751923,0.05641365613283415,-9717.585182902518,-0.061272621992501865
POLICYBZR,2023-05-09,2023-06-26,target,2.0,2.418911686051303,-0.651787442894087,34,609989565.9710541,0.06364027592254078,17983.283009189974,0.12196235046546892
NTPC,2023-05-16,2023-06-30,target,2.0,2.0356722852584244,-0.6969570956152247,32,1696944751.0615158,0.04095969214960149,11455.666035245387,0.07671458583845517
PGHH,2023-06-06,2023-07-07,target,2.0,2.1585681722469494,-0.7618611371976065,22,189296060.6595703,0.03324911030247681,9186.932006326679,0.06133197505344136
MTARTECH,2023-07-07,2023-07-13,target,2.0,2.345563135994238,-0.2016304944633222,4,329651778.465625,0.05239900924847251,16157.094453199514,0.09953602345070284
NATIONALUM,2023-06-27,2023-07-17,target,2.0077903470392506,2.857240940773209,-0.2960231586530388,13,497622029.5786438,0.04686209504122295,13989.962032428928,0.08885403891063905
MHRIL,2023-06-30,2023-07-18,target,2.0,2.276882112976135,-0.2832733726722759,12,64872664.690481566,0.062334829675365876,18835.298866170957,0.11935798520235495
DRREDDY,2023-06-19,2023-07-20,target,2.000000000000003,2.61666611421722,-0.4520986450464072,22,1688233109.7002563,0.037505469620249095,11054.140480414384,0.0698234118923972
IGL,2023-07-13,2023-07-24,stop,-1.0,0.3258087686162845,-1.190004143905766,7,614373930.9232438,0.04392283283573419,-8078.07004567098,-0.04881302575364475
JINDALSTEL,2023-06-28,2023-07-25,target,2.0,2.284348160525912,-0.33910364104293567,18,2086754116.3101196,0.05998777787627606,18125.7234365749,0.11467561686317088
IRFC,2023-07-24,2023-08-01,target,2.0,3.118794326064476,-0.6036355519684204,6,899838862.3315461,0.05599854313500537,17931.767692282254,0.10671709355433573
ADANIPORTS,2023-07-18,2023-08-07,target,2.0,2.040426972221491,-0.1390005603300084,14,4075077162.251257,0.046255361735876875,14736.174742682084,0.08727944666307445
CENTRALBK,2023-06-21,2023-08-11,target,1.9999999999999982,2.5500136911228486,-0.9594115078256981,36,191880604.07560045,0.06724553773861155,20584.203039324955,0.1291548477885301
BOSCHLTD,2023-05-29,2023-08-14,stop,-1.0,1.340231715248512,-1.0864111943472632,54,456903648.44023436,0.038877852643735215,-6547.734726567017,-0.04378065801212569
