arm,entry_date,exit_date,symbol,trade_ret,exit_reason,hold_days,pnl
blend-0.25,2022-01-17,2022-01-21,LTTS,-0.135,atr_stop,4,-25251.69
blend-0.25,2022-01-04,2022-01-24,CDSL,-0.0249,trailing,14,-5853.8
blend-0.25,2022-01-06,2022-01-24,JSWENERGY,0.0268,trailing,12,1116.94
blend-0.25,2022-01-19,2022-01-25,LUXIND,-0.2724,atr_stop,4,-60067.69
blend-0.25,2021-12-14,2022-01-27,IEX,-0.1809,atr_stop,31,-4760.13
blend-0.25,2021-11-22,2022-02-08,LINDEINDIA,0.0405,trailing,55,1133.99
blend-0.25,2022-01-24,2022-02-08,BSE,0.0085,trailing,10,1301.16
blend-0.25,2022-01-27,2022-02-10,LUXIND,0.0596,trailing,10,153.16
blend-0.25,2022-01-25,2022-02-11,OIL,0.0569,trailing,12,31.57
blend-0.25,2022-01-27,2022-02-11,LTTS,-0.0172,trailing,11,-3075.76
blend-0.25,2022-01-20,2022-02-14,TATAELXSI,-0.0219,trailing,16,-5579.55
blend-0.25,2022-01-25,2022-02-14,JSWENERGY,0.0947,trailing,13,19844.33
blend-0.25,2022-01-25,2022-02-14,CDSL,-0.0132,trailing,13,-605.14
blend-0.25,2022-01-18,2022-02-18,KEI,-0.157,atr_stop,22,-17024.52
blend-0.25,2022-01-24,2022-02-18,TRIDENT,-0.1604,atr_stop,18,-31309.47
blend-0.25,2022-02-09,2022-02-23,PERSISTENT,-0.0578,trailing,10,-13041.81
blend-0.25,2022-02-09,2022-02-23,RADICO,0.0016,trailing,10,-38.5
blend-0.25,2022-02-09,2022-02-23,BSE,-0.0068,trailing,10,-6.27
blend-0.25,2022-02-11,2022-02-24,HFCL,-0.2202,atr_stop,9,-650.56
blend-0.25,2022-02-14,2022-02-28,UNOMINDA,-0.0416,trailing,10,-125.09
blend-0.25,2022-01-20,2022-03-07,APOLLOHOSP,0.0298,trailing,30,485.19
blend-0.25,2022-02-15,2022-03-07,JSWENERGY,-0.0179,trailing,13,-4374.16
blend-0.25,2022-02-21,2022-03-11,KEI,0.0103,trailing,13,351.22
blend-0.25,2022-02-24,2022-03-11,BSE,0.2246,target,10,9784.98
blend-0.25,2022-02-14,2022-03-15,LTTS,0.0793,trailing,20,11493.79
blend-0.25,2022-02-15,2022-03-21,CDSL,0.0239,trailing,22,1440.46
blend-0.25,2022-02-21,2022-03-21,TRIDENT,0.0217,trailing,18,3910.87
blend-0.25,2022-03-02,2022-03-22,UNOMINDA,0.0693,trailing,13,181.72
blend-0.25,2022-02-25,2022-03-23,RADICO,0.0122,trailing,16,17.15
blend-0.25,2022-01-14,2022-03-25,CENTURYPLY,0.0173,trailing,47,9.56
blend-0.25,2022-02-24,2022-03-25,PERSISTENT,0.2246,target,19,43840.75
blend-0.25,2022-02-25,2022-03-25,HFCL,0.0644,trailing,18,32.94
blend-0.25,2022-03-08,2022-03-25,TATAELXSI,0.2246,target,12,5522.45
blend-0.25,2022-01-07,2022-03-28,ATGL,0.2225,target,53,47102.26
blend-0.25,2022-02-15,2022-03-28,BSOFT,0.0441,trailing,27,8882.23
blend-0.25,2022-03-08,2022-03-28,KPITTECH,0.046,trailing,13,8620.77
blend-0.25,2022-03-14,2022-03-31,KEI,0.2225,target,12,22594.43
blend-0.25,2022-03-28,2022-04-11,PERSISTENT,-0.0382,trailing,10,-1947.94
blend-0.25,2022-01-28,2022-04-12,IEX,0.0149,trailing,50,265.13
blend-0.25,2022-03-28,2022-04-12,TATAELXSI,-0.0076,trailing,11,-2290.14
blend-0.25,2022-03-28,2022-04-12,HFCL,0.0968,trailing,11,20.18
blend-0.25,2022-03-29,2022-04-12,KPITTECH,-0.0148,trailing,10,-3984.77
blend-0.25,2022-03-29,2022-04-12,GUJALKALI,-0.0068,trailing,10,-2148.14
blend-0.25,2022-03-29,2022-04-12,ATGL,0.2246,target,10,50191.31
blend-0.25,2022-03-29,2022-04-12,BSOFT,0.0067,trailing,10,35.08
blend-0.25,2022-03-22,2022-04-19,TRIDENT,0.0069,trailing,18,969.72
blend-0.25,2022-03-16,2022-04-25,BSE,-0.1801,atr_stop,25,-29459.85
blend-0.25,2022-03-22,2022-05-04,CDSL,-0.1509,atr_stop,28,-7803.27
blend-0.25,2022-04-13,2022-05-04,NATIONALUM,-0.1627,atr_stop,12,-39060.65
blend-0.25,2022-04-13,2022-05-04,HFCL,-0.1766,atr_stop,12,-6198.18
blend-0.25,2022-04-13,2022-05-05,JSL,-0.1527,atr_stop,13,-36746.51
blend-0.25,2022-04-26,2022-05-06,TITAN,-0.103,atr_stop,7,-13839.69
blend-0.25,2022-04-12,2022-05-09,JSWENERGY,-0.1936,atr_stop,16,-9123.51
blend-0.25,2022-04-01,2022-05-11,KEI,-0.1594,atr_stop,25,-20239.26
blend-0.25,2022-05-04,2022-05-11,BSE,-0.2014,atr_stop,5,-174.69
blend-0.25,2022-05-05,2022-05-11,GNFC,-0.157,atr_stop,4,-9681.89
blend-0.25,2022-04-20,2022-05-12,TRIDENT,-0.1624,atr_stop,15,-37575.56
blend-0.25,2022-04-13,2022-05-13,SUNTECK,-0.1891,atr_stop,19,-45202.28
blend-0.25,2022-05-06,2022-05-23,JSL,-0.2767,atr_stop,11,-95.08
blend-0.25,2022-04-13,2022-05-25,KPITTECH,-0.2061,atr_stop,27,-49402.22
blend-0.25,2022-05-05,2022-05-25,TATAELXSI,0.0381,trailing,14,7379.54
blend-0.25,2022-05-12,2022-05-26,BSE,-0.086,trailing,10,-13959.67
blend-0.25,2022-05-13,2022-05-27,TRIDENT,0.0144,trailing,10,2251.3
blend-0.25,2022-05-16,2022-05-30,DELTACORP,-0.0048,trailing,10,-231.15
blend-0.25,2022-05-09,2022-06-07,SRF,0.0241,trailing,21,2507.33
blend-0.25,2022-05-16,2022-06-08,GNFC,0.01,trailing,17,1174.34
blend-0.25,2022-05-26,2022-06-09,KPITTECH,0.1462,trailing,10,25633.81
blend-0.25,2022-05-27,2022-06-10,BSE,0.062,trailing,10,8564.87
blend-0.25,2022-05-10,2022-06-13,PERSISTENT,-0.1675,atr_stop,24,-6256.33
blend-0.25,2022-05-05,2022-06-14,NATIONALUM,-0.1936,atr_stop,28,-100.35
blend-0.25,2022-05-26,2022-06-15,TATAELXSI,0.0053,trailing,14,496.38
blend-0.25,2022-05-31,2022-06-15,DELTACORP,-0.217,atr_stop,11,-6814.83
blend-0.25,2022-03-15,2022-06-16,ECLERX,-0.2248,atr_stop,63,-186.45
blend-0.25,2022-05-30,2022-06-16,TRIDENT,-0.1855,atr_stop,13,-36244.49
blend-0.25,2022-05-26,2022-06-17,LINDEINDIA,-0.0275,trailing,16,-1132.26
blend-0.25,2022-06-10,2022-06-20,VEDL,-0.2322,atr_stop,6,-44969.84
blend-0.25,2022-06-13,2022-06-20,BSE,-0.2095,atr_stop,5,-35128.52
blend-0.25,2022-03-23,2022-06-23,UNOMINDA,-0.1099,time_exit,63,-331.29
blend-0.25,2022-03-24,2022-06-24,RADICO,-0.0955,time_exit,63,-177.04
blend-0.25,2022-06-20,2022-07-04,LINDEINDIA,0.2225,target,10,7435.44
blend-0.25,2022-06-20,2022-07-04,TIINDIA,0.171,trailing,10,249.02
blend-0.25,2022-06-16,2022-07-13,ATGL,0.124,trailing,19,20706.8
blend-0.25,2022-06-17,2022-07-13,TRIDENT,0.0024,trailing,18,-39.38
blend-0.25,2022-06-21,2022-07-13,BSE,0.2246,target,16,33257.08
blend-0.25,2022-06-14,2022-07-25,JSWENERGY,-0.0059,trailing,29,-259.58
blend-0.25,2022-06-24,2022-07-25,NH,0.0271,trailing,21,61.42
blend-0.25,2022-06-16,2022-07-26,PERSISTENT,-0.0426,trailing,28,-1758.9
blend-0.25,2022-07-05,2022-07-26,KPRMILL,0.1002,trailing,15,4198.88
blend-0.25,2022-05-06,2022-07-28,VIPIND,-0.0309,trailing,59,-6684.63
blend-0.25,2022-07-14,2022-07-28,TRIDENT,0.0157,trailing,10,2420.78
blend-0.25,2022-06-09,2022-08-04,GNFC,0.2246,target,40,35518.62
blend-0.25,2022-06-20,2022-08-04,CENTURYPLY,0.2225,target,33,219.8
blend-0.25,2022-06-27,2022-08-04,KPITTECH,0.0291,trailing,28,39.26
blend-0.25,2022-07-14,2022-08-04,BSE,-0.0078,trailing,15,-1904.96
blend-0.25,2022-07-20,2022-08-05,GSFC,0.1066,trailing,12,66.4
blend-0.25,2022-07-27,2022-08-11,FINEORG,0.2225,target,10,17911.95
blend-0.25,2022-07-26,2022-08-16,TATAELXSI,0.2246,target,13,7236.64
blend-0.25,2022-07-29,2022-08-16,TRIDENT,-0.0491,trailing,10,-10101.82
blend-0.25,2022-06-21,2022-08-17,VEDL,0.2246,target,39,28346.37
blend-0.25,2022-07-29,2022-08-22,FLUOROCHEM,0.0345,trailing,14,5841.79
blend-0.25,2022-05-24,2022-08-23,JSL,-0.0436,time_exit,63,-11.55
blend-0.25,2022-08-05,2022-08-23,CGPOWER,0.0062,trailing,10,641.44
blend-0.25,2022-08-17,2022-08-26,TATAELXSI,-0.1208,atr_stop,7,-25007.82
blend-0.25,2022-08-08,2022-08-29,KPITTECH,0.0294,trailing,13,14.06
blend-0.25,2022-07-14,2022-09-01,KEI,0.2225,target,32,35996.14
blend-0.25,2022-07-27,2022-09-02,KPRMILL,0.0526,trailing,24,137.26
blend-0.25,2022-08-05,2022-09-06,WELCORP,0.2225,target,19,44485.89
blend-0.25,2022-06-08,2022-09-07,GUJALKALI,0.2246,target,62,26500.45
blend-0.25,2022-07-29,2022-09-12,HAL,0.2246,target,28,214.86
blend-0.25,2022-08-17,2022-09-16,BSE,-0.0031,trailing,21,-7.41
blend-0.25,2022-08-18,2022-09-16,TRIDENT,-0.0083,trailing,20,-1699.98
blend-0.25,2022-08-23,2022-09-16,JKPAPER,-0.0177,trailing,17,-23.95
blend-0.25,2022-08-30,2022-09-16,KPITTECH,0.0348,trailing,12,17.47
blend-0.25,2022-09-02,2022-09-16,GNFC,-0.0283,trailing,10,-20.42
blend-0.25,2022-08-17,2022-09-19,THERMAX,0.2225,target,22,4698.33
blend-0.25,2022-08-24,2022-09-23,CGPOWER,0.0674,trailing,21,11623.52
blend-0.25,2022-09-05,2022-09-23,RAYMOND,0.0902,trailing,14,255.46
blend-0.25,2022-09-07,2022-09-26,WELCORP,0.0492,trailing,13,9959.36
blend-0.25,2022-09-19,2022-09-28,GNFC,-0.1449,atr_stop,7,-23321.82
blend-0.25,2022-08-23,2022-10-03,FINEORG,0.0862,trailing,28,15694.23
blend-0.25,2022-09-02,2022-10-06,FLUOROCHEM,0.2225,target,23,43645.03
blend-0.25,2022-09-26,2022-10-11,RAYMOND,0.0424,trailing,10,7693.88
blend-0.25,2022-08-29,2022-10-18,TATAELXSI,-0.1886,atr_stop,34,-33963.29
blend-0.25,2022-10-04,2022-10-19,JKPAPER,-0.0011,trailing,10,-1.33
blend-0.25,2022-09-27,2022-10-28,WELCORP,-0.1826,atr_stop,21,-39911.11
blend-0.25,2022-10-20,2022-11-04,JKPAPER,0.0402,trailing,10,13.52
blend-0.25,2022-09-27,2022-11-07,BANKBARODA,0.2246,target,27,50.8
blend-0.25,2022-09-29,2022-11-10,GNFC,0.0797,trailing,27,10375.98
blend-0.25,2022-10-12,2022-11-10,GESHIP,0.0653,trailing,19,12728.25
blend-0.25,2022-09-13,2022-11-11,COROMANDEL,-0.1172,atr_stop,40,-121.88
blend-0.25,2022-09-20,2022-11-11,BSE,-0.1256,atr_stop,35,-3330.45
blend-0.25,2022-09-27,2022-11-15,ITC,0.0296,trailing,32,216.19
blend-0.25,2022-10-04,2022-11-15,ATGL,0.2246,target,27,45108.53
blend-0.25,2022-10-07,2022-11-15,THERMAX,0.0207,trailing,25,315.94
blend-0.25,2022-10-31,2022-11-15,VBL,0.0427,trailing,10,7034.79
blend-0.25,2022-08-12,2022-11-16,CREDITACC,-0.0637,time_exit,63,-6598.34
blend-0.25,2022-11-16,2022-12-02,VBL,0.2246,target,12,47429.61
blend-0.25,2022-11-11,2022-12-05,FLUOROCHEM,-0.1682,atr_stop,16,-24549.29
blend-0.25,2022-11-14,2022-12-06,UFLEX,-0.1219,atr_stop,16,-411.97
blend-0.25,2022-09-08,2022-12-09,LINDEINDIA,-0.0503,time_exit,63,-9484.73
blend-0.25,2022-11-11,2022-12-13,WELCORP,0.0229,trailing,22,23.03
blend-0.25,2022-11-16,2022-12-15,HAL,0.0369,trailing,21,1032.36
blend-0.25,2022-11-16,2022-12-15,GESHIP,0.1224,trailing,21,128.91
blend-0.25,2022-09-26,2022-12-20,CGPOWER,0.0991,trailing,58,70.01
blend-0.25,2022-10-07,2022-12-22,ABB,-0.1261,atr_stop,52,-28676.84
blend-0.25,2022-11-14,2022-12-22,TATAELXSI,-0.1401,atr_stop,28,-2871.47
blend-0.25,2022-12-02,2022-12-22,JKPAPER,-0.0133,trailing,14,-6.32
blend-0.25,2022-11-11,2022-12-23,FINEORG,-0.1724,atr_stop,30,-37854.29
blend-0.25,2022-11-16,2022-12-23,ATGL,-0.1645,atr_stop,27,-35436.08
blend-0.25,2022-12-16,2022-12-23,KRBL,-0.1639,atr_stop,5,-138.28
blend-0.25,2022-12-26,2023-01-09,ATGL,0.119,trailing,10,23322.53
blend-0.25,2022-12-23,2023-01-16,GODFRYPHLP,0.0662,trailing,16,773.41
blend-0.25,2022-10-19,2023-01-18,BEL,-0.038,time_exit,63,-5839.32
blend-0.25,2022-12-12,2023-01-20,FEDERALBNK,0.0012,trailing,29,-231.93
blend-0.25,2022-12-20,2023-01-27,BANKBARODA,-0.1366,atr_stop,27,-44.78
blend-0.25,2022-12-26,2023-01-30,KRBL,0.0709,trailing,24,10648.33
blend-0.25,2022-12-26,2023-02-02,NHPC,0.0727,trailing,27,14.65
blend-0.25,2022-12-16,2023-02-03,HAL,-0.1009,atr_stop,34,-3360.42
blend-0.25,2022-11-17,2023-02-15,CREDITACC,-0.0423,time_exit,63,-4147.63
blend-0.25,2023-01-17,2023-02-22,RVNL,-0.1896,atr_stop,25,-2484.5
blend-0.25,2023-01-19,2023-02-22,UNIONBANK,-0.1652,atr_stop,23,-74.21
blend-0.25,2023-02-06,2023-02-22,ATGL,-0.4601,atr_stop,12,-12807.87
blend-0.25,2022-12-07,2023-02-27,INDIANB,-0.1171,atr_stop,57,-350.07
blend-0.25,2023-01-19,2023-02-28,GESHIP,-0.1464,atr_stop,27,-20481.97
blend-0.25,2022-12-05,2023-03-03,COALINDIA,0.007,time_exit,63,945.48
blend-0.25,2022-12-06,2023-03-06,ITC,0.1796,time_exit,63,28995.49
blend-0.25,2023-02-23,2023-03-13,BANKBARODA,0.0389,trailing,11,936.29
blend-0.25,2023-02-28,2023-03-15,UNIONBANK,-0.0145,trailing,10,-1.04
blend-0.25,2023-03-01,2023-03-16,GESHIP,0.0793,trailing,10,8953.67
blend-0.25,2023-03-02,2023-03-17,RVNL,0.0143,trailing,10,3.49
blend-0.25,2023-01-10,2023-03-20,MAZDOCK,-0.19,atr_stop,47,-40528.14
blend-0.25,2022-12-23,2023-03-24,JKPAPER,-0.0899,time_exit,63,-18502.81
blend-0.25,2023-01-23,2023-03-27,CEATLTD,-0.1527,atr_stop,43,-26334.72
blend-0.25,2023-01-31,2023-03-27,KRBL,-0.1367,atr_stop,38,-23151.42
blend-0.25,2023-02-03,2023-04-03,VBL,0.2246,target,39,101.47
blend-0.25,2023-03-14,2023-04-05,JKLAKSHMI,0.2225,target,14,5965.33
blend-0.25,2023-01-10,2023-04-17,COCHINSHIP,-0.0298,time_exit,63,-430.24
blend-0.25,2023-03-20,2023-04-18,RVNL,0.2246,target,17,108.88
blend-0.25,2023-03-06,2023-04-20,INDIANB,0.0358,trailing,28,6768.4
blend-0.25,2023-03-28,2023-04-21,IOB,0.0688,trailing,14,6518.54
blend-0.25,2023-04-06,2023-04-24,TIINDIA,-0.0159,trailing,10,-573.18
blend-0.25,2023-01-30,2023-05-05,AMBUJACEM,0.0004,time_exit,63,-0.88
blend-0.25,2023-02-16,2023-05-08,BANKINDIA,0.0308,trailing,51,2520.42
blend-0.25,2023-03-16,2023-05-08,UNIONBANK,0.1358,trailing,32,15.77
blend-0.25,2023-04-05,2023-05-09,PNBHOUSING,0.0494,trailing,21,20.79
blend-0.25,2023-04-18,2023-05-09,PNB,0.0276,trailing,14,374.85
blend-0.25,2023-03-21,2023-05-12,MAZDOCK,0.1281,trailing,33,21313.31
blend-0.25,2023-03-28,2023-05-12,KRBL,0.2225,target,28,41409.11
blend-0.25,2023-03-17,2023-05-15,GESHIP,0.2225,target,36,27589.12
blend-0.25,2023-04-25,2023-05-15,TIINDIA,0.0321,trailing,13,901.41
blend-0.25,2023-03-27,2023-05-23,CGPOWER,0.2246,target,36,40301.23
blend-0.25,2023-05-16,2023-05-23,JKLAKSHMI,-0.1183,atr_stop,5,-22286.8
blend-0.25,2023-04-19,2023-05-26,M&MFIN,0.0831,trailing,26,39.01
blend-0.25,2023-05-15,2023-05-29,MAZDOCK,0.0263,trailing,10,4786.5
blend-0.25,2023-05-09,2023-06-01,AEGISLOG,-0.1457,atr_stop,17,-13677.42
blend-0.25,2023-05-15,2023-06-01,KPITTECH,0.2246,target,13,48612.56
blend-0.25,2023-03-08,2023-06-02,MAHABANK,0.2225,target,57,45294.91
blend-0.25,2023-02-28,2023-06-05,KALYANKJIL,-0.0406,time_exit,63,-108.96
blend-0.25,2023-05-24,2023-06-08,VBL,0.0115,trailing,11,2.75
blend-0.25,2023-05-29,2023-06-13,PNBHOUSING,0.2225,target,11,103.69
blend-0.25,2023-05-30,2023-06-13,MAZDOCK,0.2246,target,10,45881.32
blend-0.25,2023-06-02,2023-06-21,FINCABLES,0.0356,trailing,13,7660.34
blend-0.25,2023-06-05,2023-06-22,AEGISLOG,-0.0292,trailing,13,-382.8
blend-0.25,2023-05-24,2023-06-23,SONATSOFTW,0.0495,trailing,22,10374.73
blend-0.25,2023-04-24,2023-06-30,SUPREMEIND,0.2225,target,47,23529.54
blend-0.25,2023-05-24,2023-07-03,JKLAKSHMI,-0.0012,trailing,27,-619.53
blend-0.25,2023-05-10,2023-07-04,CUMMINSIND,0.1414,trailing,38,2166.96
blend-0.25,2023-05-08,2023-07-06,JSL,0.2225,target,42,190.27
blend-0.25,2023-06-23,2023-07-11,MAZDOCK,0.2246,target,11,2530.92
blend-0.25,2023-06-26,2023-07-13,AEGISLOG,0.0836,trailing,12,25.13
blend-0.25,2023-06-02,2023-07-20,INDIANB,0.2246,target,33,25257.14
blend-0.25,2023-04-21,2023-07-21,GODFRYPHLP,-0.0684,time_exit,63,-14749.76
blend-0.25,2023-06-02,2023-07-21,UNIONBANK,0.2246,target,34,14.74
blend-0.25,2023-06-14,2023-07-24,CGPOWER,0.0457,trailing,27,443.31
blend-0.25,2023-06-22,2023-07-24,FINCABLES,0.2225,target,21,52791.26
blend-0.25,2023-06-14,2023-07-25,RVNL,0.0574,trailing,28,13293.76
blend-0.25,2023-06-05,2023-07-31,NCC,0.2246,target,39,53037.65
blend-0.25,2023-07-05,2023-08-09,MAHABANK,0.2246,target,25,4012.06
blend-0.25,2023-07-25,2023-08-10,ENGINERSIN,0.0472,trailing,12,11263.9
blend-0.25,2023-06-06,2023-08-11,BANKINDIA,0.2225,target,47,567.59
blend-0.25,2023-07-25,2023-08-14,FINCABLES,-0.0077,trailing,14,-527.63
blend-0.25,2023-07-24,2023-08-22,UNIONBANK,0.0213,trailing,20,3607.41
blend-0.25,2023-07-14,2023-08-25,APOLLOTYRE,-0.0807,atr_stop,29,-68.41
blend-0.25,2023-08-14,2023-08-30,UCOBANK,0.0776,trailing,11,593.61
blend-0.25,2023-07-26,2023-09-04,RVNL,0.2246,target,27,56659.12
blend-0.25,2023-08-10,2023-09-05,CYIENT,0.2246,target,17,11917.53
blend-0.25,2023-08-01,2023-09-06,NCC,0.027,trailing,25,6359.68
blend-0.25,2023-07-12,2023-09-12,KPITTECH,0.0862,trailing,43,1128.64
blend-0.25,2023-07-25,2023-09-12,IDFCFIRSTB,0.1107,trailing,34,9.05
blend-0.25,2023-07-07,2023-09-13,TRITURBINE,-0.0109,trailing,47,-10.52
blend-0.25,2023-08-31,2023-09-15,UCOBANK,0.2246,target,11,2091.32
blend-0.25,2023-09-05,2023-09-20,PFC,0.085,trailing,10,2468.37
blend-0.25,2023-06-26,2023-09-21,ANURAS,-0.1523,atr_stop,60,-35884.09
blend-0.25,2023-07-03,2023-09-21,ABCAPITAL,-0.109,atr_stop,56,-14566.93
blend-0.25,2023-08-16,2023-09-21,HAL,0.0119,trailing,25,452.54
blend-0.25,2023-07-21,2023-09-22,SONATSOFTW,-0.0095,trailing,43,-1685.89
blend-0.25,2023-09-06,2023-09-22,GLENMARK,0.0067,trailing,11,265.72
blend-0.25,2023-09-05,2023-09-25,MAZDOCK,0.1269,trailing,13,35040.77
blend-0.25,2023-08-23,2023-09-28,M&MFIN,0.009,trailing,25,1272.88
blend-0.25,2023-07-04,2023-10-04,VBL,0.123,time_exit,63,19455.43
blend-0.25,2023-08-11,2023-10-04,LTF,0.0244,trailing,35,5652.35
blend-0.25,2023-09-14,2023-10-04,UNIONBANK,0.2246,target,12,57.63
blend-0.25,2023-09-07,2023-10-09,ENGINERSIN,-0.1317,atr_stop,20,-35928.96
blend-0.25,2023-09-21,2023-10-09,PFC,0.0453,trailing,11,1381.52
blend-0.25,2023-09-22,2023-10-09,IRCON,-0.0231,trailing,10,-16.79
blend-0.25,2023-09-25,2023-10-10,GLENMARK,-0.0221,trailing,10,-4992.43
blend-0.25,2023-09-14,2023-10-18,ZENSARTECH,0.0069,trailing,22,2.13
blend-0.25,2023-10-05,2023-10-19,KALYANKJIL,0.2246,target,10,38236.74
blend-0.25,2023-09-22,2023-10-20,AUROPHARMA,-0.0122,trailing,19,-1257.41
blend-0.25,2023-10-05,2023-10-20,NCC,-0.0262,trailing,11,-7892.43
blend-0.25,2023-09-18,2023-10-23,PNBHOUSING,-0.0164,trailing,23,-219.46
blend-0.25,2023-09-22,2023-10-23,ABCAPITAL,-0.0195,trailing,20,-6079.19
blend-0.25,2023-09-25,2023-10-25,SONATSOFTW,0.0043,trailing,20,0.87
blend-0.25,2023-10-19,2023-10-25,HEG,-0.1175,atr_stop,3,-82.27
blend-0.25,2023-10-10,2023-10-26,ENGINERSIN,-0.1434,atr_stop,11,-38850.61
blend-0.25,2023-10-11,2023-10-26,SUPREMEIND,0.0292,trailing,10,5156.07
blend-0.25,2023-10-26,2023-11-09,HEG,0.0382,trailing,10,32.26
blend-0.25,2023-10-25,2023-11-10,ZENSARTECH,0.0021,trailing,12,-11.09
blend-0.25,2023-10-27,2023-11-10,SUPREMEIND,0.016,trailing,10,2192.63
blend-0.25,2023-10-27,2023-11-13,ENGINERSIN,0.2225,target,11,57340.75
blend-0.25,2023-10-20,2023-11-15,KALYANKJIL,0.0841,trailing,16,17168.45
blend-0.25,2023-10-11,2023-11-22,JSL,0.0744,trailing,28,200.29
blend-0.25,2023-10-23,2023-11-23,NCC,0.0489,trailing,21,12315.73
blend-0.25,2023-11-13,2023-12-04,CYIENT,0.2246,target,13,355.82
blend-0.25,2023-10-27,2023-12-06,BSOFT,0.2246,target,26,574.23
blend-0.25,2023-11-13,2023-12-07,ZENSARTECH,0.0694,trailing,16,31.8
blend-0.25,2023-11-16,2023-12-11,RECLTD,0.2246,target,16,50751.65
blend-0.25,2023-10-23,2023-12-15,FINCABLES,0.2246,target,36,18510.31
blend-0.25,2023-09-13,2023-12-18,RVNL,0.0967,time_exit,63,1390.03
blend-0.25,2023-11-15,2023-12-20,ENGINERSIN,0.0326,trailing,24,8434.51
blend-0.25,2023-11-23,2023-12-20,JSL,0.0327,trailing,18,90.19
blend-0.25,2023-11-24,2023-12-20,COCHINSHIP,0.0985,trailing,17,26657.35
blend-0.25,2023-12-07,2023-12-21,ITI,0.0377,trailing,10,117.87
blend-0.25,2023-11-13,2023-12-22,POLYCAB,0.04,trailing,27,7011.17
blend-0.25,2023-11-15,2023-12-27,KEI,0.2246,target,28,8049.46
blend-0.25,2023-09-26,2023-12-29,MAZDOCK,0.0638,time_exit,63,16637.62
blend-0.25,2023-10-25,2024-01-02,IDFCFIRSTB,-0.005,trailing,46,-1.98
blend-0.25,2023-12-18,2024-01-02,ZENSARTECH,-0.0098,trailing,10,-1260.29
blend-0.25,2023-09-29,2024-01-03,ZYDUSLIFE,0.175,time_exit,63,42168.61
blend-0.25,2023-12-26,2024-01-09,POLYCAB,-0.0927,atr_stop,10,-18109.88
blend-0.25,2023-12-21,2024-01-11,IRCON,0.2246,target,14,67607.11
blend-0.25,2023-12-21,2024-01-11,JINDALSAW,0.2246,target,14,64893.86
blend-0.25,2023-12-19,2024-01-15,RVNL,0.2246,target,18,3612.68
blend-0.25,2023-12-05,2024-01-16,KALYANKJIL,0.0874,trailing,29,170.89
blend-0.25,2023-12-22,2024-01-16,ITI,0.2246,target,16,782.0
blend-0.25,2023-10-25,2024-01-17,LINDEINDIA,-0.1166,atr_stop,57,-30699.14
blend-0.25,2023-12-28,2024-01-18,SUPREMEIND,-0.157,atr_stop,15,-6536.61
blend-0.25,2023-12-26,2024-01-23,MMTC,0.2225,target,19,1012.03
blend-0.25,2024-01-01,2024-01-23,MAZDOCK,-0.0056,trailing,15,-2391.7
blend-0.25,2024-01-04,2024-01-23,SJVN,0.2246,target,12,19.7
blend-0.25,2024-01-10,2024-01-29,PCBL,0.2246,target,11,38127.91
blend-0.25,2024-01-12,2024-01-30,IRCON,0.2246,target,10,71233.87
blend-0.25,2023-12-12,2024-02-02,WELSPUNLIV,0.0074,trailing,35,1.46
blend-0.25,2024-01-12,2024-02-02,JINDALSAW,0.0044,trailing,13,567.68
blend-0.25,2024-01-16,2024-02-07,ABREL,0.0003,trailing,14,-244.79
blend-0.25,2024-01-24,2024-02-08,SJVN,0.2246,target,10,65416.79
blend-0.25,2023-12-12,2024-02-09,CHOLAHLDNG,0.0915,trailing,40,24854.51
blend-0.25,2024-01-04,2024-02-09,WELCORP,-0.0033,trailing,24,-1701.16
blend-0.25,2024-01-19,2024-02-09,MCX,0.2246,target,13,7671.22
blend-0.25,2024-01-03,2024-02-12,BSE,0.0541,trailing,26,5176.02
blend-0.25,2024-01-18,2024-02-12,ITI,-0.2336,atr_stop,15,-259.55
blend-0.25,2024-01-17,2024-02-19,KALYANKJIL,0.0232,trailing,21,149.61
blend-0.25,2024-02-09,2024-02-28,PFC,-0.1527,atr_stop,13,-54287.27
blend-0.25,2024-02-13,2024-02-28,ITI,0.0574,trailing,11,31.19
blend-0.25,2024-01-30,2024-03-06,PCBL,-0.1489,atr_stop,26,-31788.23
blend-0.25,2024-02-05,2024-03-07,ANGELONE,-0.1779,atr_stop,23,-58031.0
blend-0.25,2024-01-18,2024-03-11,MAPMYINDIA,-0.152,atr_stop,34,-34895.59
blend-0.25,2024-02-12,2024-03-11,HINDCOPPER,-0.0135,trailing,19,-4831.24
blend-0.25,2024-02-08,2024-03-12,JINDALSAW,-0.1442,atr_stop,22,-36.93
blend-0.25,2024-02-20,2024-03-12,KALYANKJIL,0.0169,trailing,14,106.22
blend-0.25,2024-01-31,2024-03-13,IRCON,-0.2092,atr_stop,29,-76520.79
blend-0.25,2024-01-31,2024-03-13,MAZDOCK,-0.1922,atr_stop,29,-5945.63
blend-0.25,2024-02-13,2024-03-13,BSE,-0.1609,atr_stop,20,-17324.6
blend-0.25,2024-02-29,2024-03-15,PFC,-0.0215,trailing,10,-7140.88
blend-0.25,2024-03-12,2024-03-27,ITI,-0.043,trailing,10,-12337.69
blend-0.25,2024-03-14,2024-04-01,BSE,0.2246,target,10,67987.1
blend-0.25,2024-03-14,2024-04-01,SJVN,0.2246,target,10,21.48
